[ 2018-01-30T09:12:44+08:00 ] ::1 /index.php?p=home&c=user&a=login
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000000s ]
INFO: [ app_init ] --END-- [ RunTime:0.007000s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ app_begin ] --END-- [ RunTime:0.001000s ]
SQL: SHOW COLUMNS FROM `user` [ RunTime:0.0020s ]
SQL: SHOW COLUMNS FROM `user` [ RunTime:0.0010s ]
SQL: SELECT * FROM `user` WHERE ( userName='guojiehua' AND passWord='e10adc3949ba59abbe56e057f20f883e' )  [ RunTime:0.0010s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.000000s ]
INFO: [ template_filter ] --END-- [ RunTime:0.001000s ]
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.010000s ]
INFO: [ view_parse ] --END-- [ RunTime:0.011000s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ view_filter ] --END-- [ RunTime:0.001000s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.001000s ]
INFO: [ app_end ] --END-- [ RunTime:0.001000s ]

[ 2018-01-30T09:12:45+08:00 ] ::1 /index.php?c=index&a=main
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000000s ]
INFO: [ app_init ] --END-- [ RunTime:0.000000s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ app_begin ] --END-- [ RunTime:0.001000s ]
SQL: SHOW COLUMNS FROM `product` [ RunTime:0.0020s ]
SQL: SELECT COUNT(*) AS tp_count FROM `product` LIMIT 1   [ RunTime:0.0000s ]
SQL: SELECT * FROM `product` LIMIT 0,25   [ RunTime:0.0000s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.000000s ]
INFO: [ template_filter ] --END-- [ RunTime:0.000000s ]
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.023000s ]
INFO: [ view_parse ] --END-- [ RunTime:0.023000s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.000000s ]
INFO: [ view_filter ] --END-- [ RunTime:0.001000s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.001000s ]
INFO: [ app_end ] --END-- [ RunTime:0.001000s ]

[ 2018-01-30T09:12:48+08:00 ] ::1 /index.php?p=home&c=equipment&a=grantEquipment
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000000s ]
INFO: [ app_init ] --END-- [ RunTime:0.001000s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ app_begin ] --END-- [ RunTime:0.001000s ]
SQL: SHOW COLUMNS FROM `zichannews` [ RunTime:0.0020s ]
SQL: SHOW COLUMNS FROM `zichannews` [ RunTime:0.0010s ]
SQL: SELECT * FROM `zichannews` WHERE ( user='郭杰华' OR user='库存' )  [ RunTime:0.0030s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.000000s ]
INFO: [ template_filter ] --END-- [ RunTime:0.000000s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0010s ]
SQL: SELECT DISTINCT  `bumen` FROM `departments`  [ RunTime:0.0010s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.001000s ]
INFO: [ template_filter ] --END-- [ RunTime:0.001000s ]
NOTIC: [8] Undefined variable: list C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1536 行.
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.026000s ]
INFO: [ view_parse ] --END-- [ RunTime:0.026000s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ view_filter ] --END-- [ RunTime:0.001000s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.001000s ]
INFO: [ app_end ] --END-- [ RunTime:0.001000s ]

[ 2018-01-30T09:23:22+08:00 ] ::1 /index.php?p=home&c=equipment&a=grantEquipment_update&zichanNum=510-0507&description=%E5%8F%B0%E5%BC%8F%E7%94%B5%E8%84%91%20%20%20%20HP%20DX2810
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000000s ]
INFO: [ app_init ] --END-- [ RunTime:0.001000s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ app_begin ] --END-- [ RunTime:0.001000s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0000s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0000s ]
SQL: SELECT DISTINCT  `bumen` FROM `departments`  [ RunTime:0.0000s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.001000s ]
INFO: [ template_filter ] --END-- [ RunTime:0.001000s ]
NOTIC: [8] Undefined variable: list C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1536 行.
NOTIC: [8] Undefined variable: list C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1549 行.
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.029000s ]
INFO: [ view_parse ] --END-- [ RunTime:0.029000s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.000000s ]
INFO: [ view_filter ] --END-- [ RunTime:0.001000s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.001000s ]
INFO: [ app_end ] --END-- [ RunTime:0.001000s ]

[ 2018-01-30T09:24:15+08:00 ] ::1 /index.php?p=home&c=equipment&a=grantEquipment_update&zichanNum=510-0507&description=%E5%8F%B0%E5%BC%8F%E7%94%B5%E8%84%91%20%20%20%20HP%20DX2810
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000000s ]
INFO: [ app_init ] --END-- [ RunTime:0.001000s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.002000s ]
INFO: [ app_begin ] --END-- [ RunTime:0.002000s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0020s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0010s ]
SQL: SELECT DISTINCT  `bumen` FROM `departments`  [ RunTime:0.0010s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.001000s ]
INFO: [ template_filter ] --END-- [ RunTime:0.001000s ]
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.025000s ]
INFO: [ view_parse ] --END-- [ RunTime:0.025000s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ view_filter ] --END-- [ RunTime:0.001000s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.002000s ]
INFO: [ app_end ] --END-- [ RunTime:0.002000s ]

[ 2018-01-30T10:09:00+08:00 ] ::1 /index.php?p=home&c=equipment&a=grantEquipment_update&zichanNum=510-0507&description=%E5%8F%B0%E5%BC%8F%E7%94%B5%E8%84%91%20%20%20%20HP%20DX2810
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000000s ]
INFO: [ app_init ] --END-- [ RunTime:0.001000s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ app_begin ] --END-- [ RunTime:0.001000s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0030s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0010s ]
SQL: SELECT DISTINCT  `bumen` FROM `departments`  [ RunTime:0.0010s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.000000s ]
INFO: [ template_filter ] --END-- [ RunTime:0.000000s ]
NOTIC: [8] Undefined variable: bumen_select C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1537 行.
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.028000s ]
INFO: [ view_parse ] --END-- [ RunTime:0.028000s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ view_filter ] --END-- [ RunTime:0.001000s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.001000s ]
INFO: [ app_end ] --END-- [ RunTime:0.001000s ]

[ 2018-01-30T10:17:02+08:00 ] ::1 /index.php?p=home&c=equipment&a=grantEquipment_update&zichanNum=510-0507&description=%E5%8F%B0%E5%BC%8F%E7%94%B5%E8%84%91%20%20%20%20HP%20DX2810
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000000s ]
INFO: [ app_init ] --END-- [ RunTime:0.001000s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ app_begin ] --END-- [ RunTime:0.002000s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0020s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0000s ]
SQL: SELECT DISTINCT  `bumen` FROM `departments`  [ RunTime:0.0000s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.001000s ]
INFO: [ template_filter ] --END-- [ RunTime:0.001000s ]
NOTIC: [8] Undefined variable: bumen_select C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1537 行.
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.028000s ]
INFO: [ view_parse ] --END-- [ RunTime:0.029000s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ view_filter ] --END-- [ RunTime:0.001000s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.001000s ]
INFO: [ app_end ] --END-- [ RunTime:0.002000s ]

[ 2018-01-30T10:17:25+08:00 ] ::1 /index.php?p=home&c=equipment&a=grantEquipment_update&zichanNum=510-0507&description=%E5%8F%B0%E5%BC%8F%E7%94%B5%E8%84%91%20%20%20%20HP%20DX2810
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000000s ]
INFO: [ app_init ] --END-- [ RunTime:0.000000s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ app_begin ] --END-- [ RunTime:0.001000s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0020s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0010s ]
SQL: SELECT DISTINCT  `bumen` FROM `departments`  [ RunTime:0.0000s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.000000s ]
INFO: [ template_filter ] --END-- [ RunTime:0.001000s ]
NOTIC: [8] Undefined variable: bumen_select C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1537 行.
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.027000s ]
INFO: [ view_parse ] --END-- [ RunTime:0.028000s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.000000s ]
INFO: [ view_filter ] --END-- [ RunTime:0.000000s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.002000s ]
INFO: [ app_end ] --END-- [ RunTime:0.003000s ]

[ 2018-01-30T15:40:14+08:00 ] ::1 /index.php?p=home&c=equipment&a=grantEquipment_update&zichanNum=510-0507&description=%E5%8F%B0%E5%BC%8F%E7%94%B5%E8%84%91%20%20%20%20HP%20DX2810
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000000s ]
INFO: [ app_init ] --END-- [ RunTime:0.001000s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ app_begin ] --END-- [ RunTime:0.001000s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0020s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0010s ]
SQL: SELECT DISTINCT  `bumen` FROM `departments`  [ RunTime:0.0010s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.000000s ]
INFO: [ template_filter ] --END-- [ RunTime:0.000000s ]
NOTIC: [8] Undefined variable: bumen_select C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1537 行.
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.029000s ]
INFO: [ view_parse ] --END-- [ RunTime:0.030000s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.000000s ]
INFO: [ view_filter ] --END-- [ RunTime:0.001000s ]
NOTIC: [2] Cannot modify header information - headers already sent by (output started at C:\wamp64\www\ThinkPHP\Common\functions.php:850) C:\wamp64\www\ThinkPHP\Library\Think\View.class.php 第 91 行.
NOTIC: [2] Cannot modify header information - headers already sent by (output started at C:\wamp64\www\ThinkPHP\Common\functions.php:850) C:\wamp64\www\ThinkPHP\Library\Think\View.class.php 第 92 行.
NOTIC: [2] Cannot modify header information - headers already sent by (output started at C:\wamp64\www\ThinkPHP\Common\functions.php:850) C:\wamp64\www\ThinkPHP\Library\Think\View.class.php 第 93 行.
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.002000s ]
INFO: [ app_end ] --END-- [ RunTime:0.002000s ]

[ 2018-01-30T15:43:34+08:00 ] ::1 /index.php?p=home&c=equipment&a=grantEquipment_update&zichanNum=512-0663&description=%E5%B7%A5%E4%BD%9C%E7%AB%99%20HPZ420
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000000s ]
INFO: [ app_init ] --END-- [ RunTime:0.001000s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ app_begin ] --END-- [ RunTime:0.002000s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0020s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0000s ]
SQL: SELECT DISTINCT  `bumen` FROM `departments`  [ RunTime:0.0000s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.000000s ]
INFO: [ template_filter ] --END-- [ RunTime:0.001000s ]
NOTIC: [8] Undefined variable: bumen_select C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1537 行.
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.027000s ]
INFO: [ view_parse ] --END-- [ RunTime:0.028000s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ view_filter ] --END-- [ RunTime:0.001000s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.001000s ]
INFO: [ app_end ] --END-- [ RunTime:0.001000s ]

[ 2018-01-30T15:47:02+08:00 ] ::1 /index.php?p=home&c=equipment&a=grantEquipment_update&zichanNum=512-0663&description=%E5%B7%A5%E4%BD%9C%E7%AB%99%20HPZ420
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000000s ]
INFO: [ app_init ] --END-- [ RunTime:0.000000s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ app_begin ] --END-- [ RunTime:0.001000s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0010s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0010s ]
SQL: SELECT DISTINCT  `bumen` FROM `departments`  [ RunTime:0.0010s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.000000s ]
INFO: [ template_filter ] --END-- [ RunTime:0.000000s ]
NOTIC: [8] Undefined index: zichanNum C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1517 行.
NOTIC: [8] Undefined index: description C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1525 行.
NOTIC: [8] Undefined variable: bumen_select C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1537 行.
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.028000s ]
INFO: [ view_parse ] --END-- [ RunTime:0.029000s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ view_filter ] --END-- [ RunTime:0.001000s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.001000s ]
INFO: [ app_end ] --END-- [ RunTime:0.001000s ]

[ 2018-01-30T15:51:32+08:00 ] ::1 /index.php?p=home&c=equipment&a=grantEquipment_update&zichanNum=512-0663&description=%E5%B7%A5%E4%BD%9C%E7%AB%99%20HPZ420
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000000s ]
INFO: [ app_init ] --END-- [ RunTime:0.001000s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ app_begin ] --END-- [ RunTime:0.001000s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0000s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0000s ]
SQL: SELECT DISTINCT  `bumen` FROM `departments`  [ RunTime:0.0000s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.000000s ]
INFO: [ template_filter ] --END-- [ RunTime:0.000000s ]
NOTIC: [8] Undefined index: zichanNum C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1517 行.
NOTIC: [8] Undefined index: description C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1525 行.
NOTIC: [8] Undefined variable: bumen_select C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1537 行.
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.028000s ]
INFO: [ view_parse ] --END-- [ RunTime:0.028000s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.000000s ]
INFO: [ view_filter ] --END-- [ RunTime:0.000000s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.001000s ]
INFO: [ app_end ] --END-- [ RunTime:0.001000s ]

[ 2018-01-30T16:03:01+08:00 ] ::1 /index.php?p=home&c=equipment&a=grantEquipment_update&zichanNum=512-0663&description=%E5%B7%A5%E4%BD%9C%E7%AB%99%20HPZ420
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000000s ]
INFO: [ app_init ] --END-- [ RunTime:0.000000s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001001s ]
INFO: [ app_begin ] --END-- [ RunTime:0.001001s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0020s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0010s ]
SQL: SELECT DISTINCT  `bumen` FROM `departments`  [ RunTime:0.0000s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.001001s ]
INFO: [ template_filter ] --END-- [ RunTime:0.001001s ]
NOTIC: [8] Undefined index: zichanNum C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1517 行.
NOTIC: [8] Undefined index: description C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1525 行.
NOTIC: [8] Undefined variable: bumen_select C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1537 行.
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.028014s ]
INFO: [ view_parse ] --END-- [ RunTime:0.028014s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ view_filter ] --END-- [ RunTime:0.001000s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.002001s ]
INFO: [ app_end ] --END-- [ RunTime:0.002001s ]

[ 2018-01-30T16:03:12+08:00 ] ::1 /index.php?p=home&c=equipment&a=grantEquipment_update&zichanNum=512-0663&description=%E5%B7%A5%E4%BD%9C%E7%AB%99%20HPZ420
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000000s ]
INFO: [ app_init ] --END-- [ RunTime:0.001001s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ app_begin ] --END-- [ RunTime:0.001000s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0020s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0000s ]
SQL: SELECT DISTINCT  `bumen` FROM `departments`  [ RunTime:0.0000s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.001000s ]
INFO: [ template_filter ] --END-- [ RunTime:0.001000s ]
NOTIC: [8] Undefined index: zichanNum C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1517 行.
NOTIC: [8] Undefined index: description C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1525 行.
NOTIC: [8] Undefined variable: bumen_select C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1537 行.
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.028014s ]
INFO: [ view_parse ] --END-- [ RunTime:0.029014s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.001001s ]
INFO: [ view_filter ] --END-- [ RunTime:0.001001s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.001000s ]
INFO: [ app_end ] --END-- [ RunTime:0.002001s ]

[ 2018-01-30T16:04:39+08:00 ] ::1 /index.php?p=home&c=equipment&a=grantEquipment_update&zichanNum=512-0663&description=%E5%B7%A5%E4%BD%9C%E7%AB%99%20HPZ420
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000000s ]
INFO: [ app_init ] --END-- [ RunTime:0.000000s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ app_begin ] --END-- [ RunTime:0.001000s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0010s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0000s ]
SQL: SELECT DISTINCT  `bumen` FROM `departments`  [ RunTime:0.0000s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.000000s ]
INFO: [ template_filter ] --END-- [ RunTime:0.001000s ]
NOTIC: [8] Undefined index: zichanNum C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1517 行.
NOTIC: [8] Undefined index: description C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1525 行.
NOTIC: [8] Undefined variable: bumen_select C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1537 行.
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.027013s ]
INFO: [ view_parse ] --END-- [ RunTime:0.027013s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.001001s ]
INFO: [ view_filter ] --END-- [ RunTime:0.001001s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.001000s ]
INFO: [ app_end ] --END-- [ RunTime:0.001000s ]

[ 2018-01-30T16:05:31+08:00 ] ::1 /index.php?p=home&c=equipment&a=grantEquipment_update&zichanNum=512-0663&description=%E5%B7%A5%E4%BD%9C%E7%AB%99%20HPZ420
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000000s ]
INFO: [ app_init ] --END-- [ RunTime:0.001001s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.001000s ]
INFO: [ app_begin ] --END-- [ RunTime:0.002001s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0000s ]
SQL: SHOW COLUMNS FROM `departments` [ RunTime:0.0000s ]
SQL: SELECT DISTINCT  `bumen` FROM `departments`  [ RunTime:0.0000s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.001000s ]
INFO: [ template_filter ] --END-- [ RunTime:0.001000s ]
NOTIC: [8] Undefined index: zichanNum C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1517 行.
NOTIC: [8] Undefined index: description C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1525 行.
NOTIC: [8] Undefined index: list2 C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1537 行.
NOTIC: [8] Undefined index: list2 C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1537 行.
NOTIC: [8] Undefined index: list2 C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1537 行.
NOTIC: [8] Undefined index: list2 C:\wamp64\www\Application\Runtime\Cache\Home\51599afd0800689d771124a9ff52602d.php 第 1537 行.
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.028014s ]
INFO: [ view_parse ] --END-- [ RunTime:0.028014s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.001001s ]
INFO: [ view_filter ] --END-- [ RunTime:0.001001s ]
INFO: [ app_end ] --START--
